"","time","start_station_name","rideable_type","member_casual","number_of_rides"
"14244",2023-12-13 07:00:00,"McGinley Square","classic_bike","casual",1
"14245",2023-12-13 07:00:00,"McGinley Square","classic_bike","member",1
"14246",2023-12-13 07:00:00,"Monmouth and 6th","classic_bike","member",8
"14247",2023-12-13 07:00:00,"Morris Canal","classic_bike","member",4
"14248",2023-12-13 07:00:00,"Newport PATH","classic_bike","member",5
"14249",2023-12-13 07:00:00,"Oakland Ave","classic_bike","member",2
"14250",2023-12-13 07:00:00,"Pershing Field","classic_bike","member",4
"14251",2023-12-13 07:00:00,"River St & 1 St","classic_bike","member",5
"14252",2023-12-13 07:00:00,"Southwest Park - Jackson St & Observer Hwy","classic_bike","member",2
"14253",2023-12-13 07:00:00,"Stevens - River Ter & 6 St","classic_bike","member",2
"14254",2023-12-13 07:00:00,"Union St","classic_bike","member",1
"14255",2023-12-13 07:00:00,"Van Vorst Park","classic_bike","member",3
"14256",2023-12-13 07:00:00,"Warren St","classic_bike","member",3
"14257",2023-12-13 07:00:00,"Washington St","classic_bike","member",2
"14258",2023-12-13 07:00:00,"Willow Ave & 12 St","classic_bike","member",1
"14259",2023-12-13 08:00:00,"11 St & Washington St","classic_bike","member",6
"14260",2023-12-13 08:00:00,"14 St Ferry - 14 St & Shipyard Ln","classic_bike","member",1
"14261",2023-12-13 08:00:00,"2 St & Park Ave","classic_bike","member",3
"14262",2023-12-13 08:00:00,"2 St & Park Ave","electric_bike","member",1
"14263",2023-12-13 08:00:00,"4 St & Grand St","classic_bike","casual",1
"14264",2023-12-13 08:00:00,"4 St & Grand St","classic_bike","member",4
"14265",2023-12-13 08:00:00,"4 St & River St","classic_bike","member",1
"14266",2023-12-13 08:00:00,"6 St & Grand St","classic_bike","member",4
"14267",2023-12-13 08:00:00,"7 St & Monroe St","classic_bike","member",6
"14268",2023-12-13 08:00:00,"8 St & Washington St","classic_bike","member",5
"14269",2023-12-13 08:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","casual",2
"14270",2023-12-13 08:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","member",5
"14271",2023-12-13 08:00:00,"Adams St & 12 St","classic_bike","member",2
"14272",2023-12-13 08:00:00,"Adams St & 2 St","classic_bike","casual",1
"14273",2023-12-13 08:00:00,"Adams St & 2 St","classic_bike","member",1
"14274",2023-12-13 08:00:00,"Astor Place","classic_bike","member",2
"14275",2023-12-13 08:00:00,"Baldwin at Montgomery","classic_bike","casual",1
"14276",2023-12-13 08:00:00,"Baldwin at Montgomery","classic_bike","member",2
"14277",2023-12-13 08:00:00,"Baldwin at Montgomery","electric_bike","member",1
"14278",2023-12-13 08:00:00,"Bergen Ave","classic_bike","member",2
"14279",2023-12-13 08:00:00,"Bergen Ave & Sip Ave","classic_bike","member",1
"14280",2023-12-13 08:00:00,"Bloomfield St & 15 St","classic_bike","casual",1
"14281",2023-12-13 08:00:00,"Bloomfield St & 15 St","classic_bike","member",1
"14282",2023-12-13 08:00:00,"Brunswick & 6th","classic_bike","member",5
"14283",2023-12-13 08:00:00,"Brunswick St","classic_bike","member",4
"14284",2023-12-13 08:00:00,"Brunswick St","electric_bike","member",1
"14285",2023-12-13 08:00:00,"Church Sq Park - 5 St & Park Ave","classic_bike","member",3
"14286",2023-12-13 08:00:00,"City Hall","classic_bike","casual",1
"14287",2023-12-13 08:00:00,"City Hall","classic_bike","member",2
"14288",2023-12-13 08:00:00,"City Hall - Washington St & 1 St","classic_bike","member",1
"14289",2023-12-13 08:00:00,"Clinton St & 7 St","classic_bike","member",6
"14290",2023-12-13 08:00:00,"Clinton St & Newark St","classic_bike","member",3
"14291",2023-12-13 08:00:00,"Columbus Drive","classic_bike","member",3
"14292",2023-12-13 08:00:00,"Columbus Park - Clinton St & 9 St","classic_bike","member",3
"14293",2023-12-13 08:00:00,"Columbus Park - Clinton St & 9 St","electric_bike","member",2
"14294",2023-12-13 08:00:00,"Dixon Mills","electric_bike","member",2
"14295",2023-12-13 08:00:00,"Essex Light Rail","classic_bike","member",5
"14296",2023-12-13 08:00:00,"Exchange Pl","classic_bike","member",1
"14297",2023-12-13 08:00:00,"Fairmount Ave","classic_bike","member",3
"14298",2023-12-13 08:00:00,"Grand St","classic_bike","member",4
"14299",2023-12-13 08:00:00,"Grove St PATH","classic_bike","member",2
"14300",2023-12-13 08:00:00,"Hamilton Park","classic_bike","member",10
"14301",2023-12-13 08:00:00,"Harborside","classic_bike","member",2
"14302",2023-12-13 08:00:00,"Heights Elevator","classic_bike","member",3
"14303",2023-12-13 08:00:00,"Hilltop","classic_bike","member",1
"14304",2023-12-13 08:00:00,"Hoboken Ave at Monmouth St","classic_bike","casual",1
"14305",2023-12-13 08:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","casual",1
"14306",2023-12-13 08:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","member",3
"14307",2023-12-13 08:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","casual",1
"14308",2023-12-13 08:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","member",8
"14309",2023-12-13 08:00:00,"JC Medical Center","classic_bike","member",3
"14310",2023-12-13 08:00:00,"JC Medical Center","electric_bike","member",1
"14311",2023-12-13 08:00:00,"Jackson Square","classic_bike","member",1
"14312",2023-12-13 08:00:00,"Jersey & 3rd","classic_bike","member",3
"14313",2023-12-13 08:00:00,"Jersey & 6th St","classic_bike","member",4
"14314",2023-12-13 08:00:00,"Lafayette Park","classic_bike","casual",1
"14315",2023-12-13 08:00:00,"Lafayette Park","classic_bike","member",2
"14316",2023-12-13 08:00:00,"Lafayette Park","electric_bike","member",1
"14317",2023-12-13 08:00:00,"Leonard Gordon Park","classic_bike","member",4
"14318",2023-12-13 08:00:00,"Liberty Light Rail","classic_bike","member",6
"14319",2023-12-13 08:00:00,"Lincoln Park","classic_bike","member",2
"14320",2023-12-13 08:00:00,"Madison St & 1 St","classic_bike","casual",1
"14321",2023-12-13 08:00:00,"Madison St & 1 St","classic_bike","member",5
"14322",2023-12-13 08:00:00,"Madison St & 10 St","classic_bike","casual",1
"14323",2023-12-13 08:00:00,"Madison St & 10 St","classic_bike","member",2
"14324",2023-12-13 08:00:00,"Mama Johnson Field - 4 St & Jackson St","classic_bike","member",4
"14325",2023-12-13 08:00:00,"Manila & 1st","classic_bike","casual",2
"14326",2023-12-13 08:00:00,"Manila & 1st","classic_bike","member",1
"14327",2023-12-13 08:00:00,"Marin Light Rail","classic_bike","member",5
"14328",2023-12-13 08:00:00,"Marshall St & 2 St","classic_bike","casual",1
"14329",2023-12-13 08:00:00,"Marshall St & 2 St","classic_bike","member",2
"14330",2023-12-13 08:00:00,"McGinley Square","classic_bike","member",5
"14331",2023-12-13 08:00:00,"McGinley Square","electric_bike","casual",1
"14332",2023-12-13 08:00:00,"McGinley Square","electric_bike","member",1
"14333",2023-12-13 08:00:00,"Montgomery St","classic_bike","member",3
"14334",2023-12-13 08:00:00,"Newark Ave","classic_bike","member",1
"14335",2023-12-13 08:00:00,"Newport PATH","classic_bike","member",8
"14336",2023-12-13 08:00:00,"Oakland Ave","classic_bike","member",4
"14337",2023-12-13 08:00:00,"Paulus Hook","classic_bike","member",1
"14338",2023-12-13 08:00:00,"River St & 1 St","classic_bike","member",1
"14339",2023-12-13 08:00:00,"Riverview Park","classic_bike","member",2
"14340",2023-12-13 08:00:00,"South Waterfront Walkway - Sinatra Dr & 1 St","classic_bike","member",1
"14341",2023-12-13 08:00:00,"Southwest Park - Jackson St & Observer Hwy","classic_bike","casual",1
"14342",2023-12-13 08:00:00,"Southwest Park - Jackson St & Observer Hwy","classic_bike","member",2
"14343",2023-12-13 08:00:00,"Stevens - River Ter & 6 St","classic_bike","member",1
"14344",2023-12-13 08:00:00,"Union St","classic_bike","member",1
"14345",2023-12-13 08:00:00,"Van Vorst Park","classic_bike","member",2
"14346",2023-12-13 08:00:00,"Warren St","classic_bike","member",2
"14347",2023-12-13 08:00:00,"Washington St","classic_bike","member",2
"14348",2023-12-13 08:00:00,"Willow Ave & 12 St","classic_bike","casual",1
"14349",2023-12-13 08:00:00,"Willow Ave & 12 St","classic_bike","member",3
"14350",2023-12-13 09:00:00,"11 St & Washington St","electric_bike","member",2
"14351",2023-12-13 09:00:00,"14 St Ferry - 14 St & Shipyard Ln","classic_bike","member",2
"14352",2023-12-13 09:00:00,"4 St & Grand St","classic_bike","member",1
"14353",2023-12-13 09:00:00,"7 St & Monroe St","classic_bike","casual",1
"14354",2023-12-13 09:00:00,"7 St & Monroe St","classic_bike","member",1
"14355",2023-12-13 09:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","casual",1
"14356",2023-12-13 09:00:00,"Adams St & 2 St","classic_bike","member",1
"14357",2023-12-13 09:00:00,"Baldwin at Montgomery","classic_bike","casual",1
"14358",2023-12-13 09:00:00,"Baldwin at Montgomery","electric_bike","member",1
"14359",2023-12-13 09:00:00,"Bergen Ave","classic_bike","member",1
"14360",2023-12-13 09:00:00,"Bergen Ave & Sip Ave","classic_bike","member",1
"14361",2023-12-13 09:00:00,"Bergen Ave & Stegman St","classic_bike","member",1
"14362",2023-12-13 09:00:00,"Brunswick & 6th","classic_bike","casual",1
"14363",2023-12-13 09:00:00,"Brunswick & 6th","classic_bike","member",2
"14364",2023-12-13 09:00:00,"Brunswick St","classic_bike","member",5
"14365",2023-12-13 09:00:00,"Brunswick St","electric_bike","member",2
"14366",2023-12-13 09:00:00,"Church Sq Park - 5 St & Park Ave","classic_bike","member",1
"14367",2023-12-13 09:00:00,"City Hall","classic_bike","member",1
"14368",2023-12-13 09:00:00,"City Hall - Washington St & 1 St","classic_bike","casual",1
"14369",2023-12-13 09:00:00,"Clinton St & 7 St","classic_bike","casual",1
"14370",2023-12-13 09:00:00,"Clinton St & 7 St","classic_bike","member",3
"14371",2023-12-13 09:00:00,"Clinton St & Newark St","classic_bike","member",1
"14372",2023-12-13 09:00:00,"Columbus Drive","classic_bike","member",1
"14373",2023-12-13 09:00:00,"Columbus Park - Clinton St & 9 St","classic_bike","member",2
"14374",2023-12-13 09:00:00,"Communipaw & Berry Lane","classic_bike","member",3
"14375",2023-12-13 09:00:00,"Communipaw & Berry Lane","electric_bike","casual",1
"14376",2023-12-13 09:00:00,"Dey St","classic_bike","member",2
"14377",2023-12-13 09:00:00,"Dey St","electric_bike","member",1
"14378",2023-12-13 09:00:00,"Dixon Mills","classic_bike","member",1
"14379",2023-12-13 09:00:00,"Essex Light Rail","classic_bike","member",1
"14380",2023-12-13 09:00:00,"Exchange Pl","classic_bike","member",3
"14381",2023-12-13 09:00:00,"Fairmount Ave","classic_bike","casual",1
"14382",2023-12-13 09:00:00,"Glenwood Ave","classic_bike","casual",1
"14383",2023-12-13 09:00:00,"Glenwood Ave","classic_bike","member",1
"14384",2023-12-13 09:00:00,"Grand St","classic_bike","member",1
"14385",2023-12-13 09:00:00,"Grand St & 14 St","classic_bike","member",2
"14386",2023-12-13 09:00:00,"Hamilton Park","electric_bike","member",1
"14387",2023-12-13 09:00:00,"Harborside","classic_bike","member",2
"14388",2023-12-13 09:00:00,"Heights Elevator","classic_bike","member",1
"14389",2023-12-13 09:00:00,"Hoboken Ave at Monmouth St","classic_bike","member",2
"14390",2023-12-13 09:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","casual",1
"14391",2023-12-13 09:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","casual",3
"14392",2023-12-13 09:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","member",5
"14393",2023-12-13 09:00:00,"Jersey & 3rd","classic_bike","member",2
"14394",2023-12-13 09:00:00,"Jersey & 6th St","classic_bike","member",1
"14395",2023-12-13 09:00:00,"Journal Square","classic_bike","casual",1
"14396",2023-12-13 09:00:00,"Journal Square","classic_bike","member",2
"14397",2023-12-13 09:00:00,"Lafayette Park","electric_bike","member",1
"14398",2023-12-13 09:00:00,"Leonard Gordon Park","electric_bike","member",2
"14399",2023-12-13 09:00:00,"Liberty Light Rail","classic_bike","member",2
"14400",2023-12-13 09:00:00,"Madison St & 1 St","classic_bike","member",2
"14401",2023-12-13 09:00:00,"Madison St & 10 St","classic_bike","member",1
"14402",2023-12-13 09:00:00,"Mama Johnson Field - 4 St & Jackson St","classic_bike","member",2
"14403",2023-12-13 09:00:00,"Manila & 1st","classic_bike","member",1
"14404",2023-12-13 09:00:00,"Marin Light Rail","classic_bike","member",3
"14405",2023-12-13 09:00:00,"Marin Light Rail","electric_bike","member",1
"14406",2023-12-13 09:00:00,"Marshall St & 2 St","classic_bike","member",1
"14407",2023-12-13 09:00:00,"Newport PATH","classic_bike","member",3
"14408",2023-12-13 09:00:00,"Pershing Field","classic_bike","casual",2
"14409",2023-12-13 09:00:00,"Pershing Field","classic_bike","member",3
"14410",2023-12-13 09:00:00,"Riverview Park","electric_bike","member",1
"14411",2023-12-13 09:00:00,"South Waterfront Walkway - Sinatra Dr & 1 St","classic_bike","member",2
"14412",2023-12-13 09:00:00,"Southwest Park - Jackson St & Observer Hwy","classic_bike","casual",1
"14413",2023-12-13 09:00:00,"Southwest Park - Jackson St & Observer Hwy","classic_bike","member",1
"14414",2023-12-13 09:00:00,"Stevens - River Ter & 6 St","classic_bike","member",2
"14415",2023-12-13 09:00:00,"Van Vorst Park","classic_bike","member",2
"14416",2023-12-13 09:00:00,"Warren St","classic_bike","member",1
"14417",2023-12-13 09:00:00,"Willow Ave & 12 St","classic_bike","member",1
"14418",2023-12-13 10:00:00,"11 St & Washington St","classic_bike","member",1
"14419",2023-12-13 10:00:00,"12 St & Sinatra Dr N","classic_bike","member",2
"14420",2023-12-13 10:00:00,"14 St Ferry - 14 St & Shipyard Ln","classic_bike","casual",1
"14421",2023-12-13 10:00:00,"14 St Ferry - 14 St & Shipyard Ln","classic_bike","member",1
"14422",2023-12-13 10:00:00,"7 St & Monroe St","classic_bike","casual",1
"14423",2023-12-13 10:00:00,"7 St & Monroe St","classic_bike","member",2
"14424",2023-12-13 10:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","member",3
"14425",2023-12-13 10:00:00,"Bergen Ave & Sip Ave","classic_bike","member",5
"14426",2023-12-13 10:00:00,"Bergen Ave & Stegman St","classic_bike","member",1
"14427",2023-12-13 10:00:00,"Bloomfield St & 15 St","classic_bike","casual",1
"14428",2023-12-13 10:00:00,"Brunswick St","classic_bike","member",3
"14429",2023-12-13 10:00:00,"Church Sq Park - 5 St & Park Ave","classic_bike","casual",1
"14430",2023-12-13 10:00:00,"Church Sq Park - 5 St & Park Ave","classic_bike","member",1
"14431",2023-12-13 10:00:00,"City Hall","classic_bike","member",4
"14432",2023-12-13 10:00:00,"City Hall - Washington St & 1 St","classic_bike","member",1
"14433",2023-12-13 10:00:00,"City Hall - Washington St & 1 St","electric_bike","casual",1
"14434",2023-12-13 10:00:00,"Clinton St & 7 St","classic_bike","member",1
"14435",2023-12-13 10:00:00,"Columbus Drive","classic_bike","member",1
"14436",2023-12-13 10:00:00,"Columbus Park - Clinton St & 9 St","classic_bike","member",6
"14437",2023-12-13 10:00:00,"Communipaw & Berry Lane","classic_bike","member",2
"14438",2023-12-13 10:00:00,"Dey St","classic_bike","casual",1
"14439",2023-12-13 10:00:00,"Dey St","classic_bike","member",1
"14440",2023-12-13 10:00:00,"Exchange Pl","classic_bike","member",1
"14441",2023-12-13 10:00:00,"Glenwood Ave","classic_bike","casual",2
"14442",2023-12-13 10:00:00,"Grand St","classic_bike","casual",1
"14443",2023-12-13 10:00:00,"Hamilton Park","classic_bike","member",2
"14444",2023-12-13 10:00:00,"Harborside","classic_bike","member",1
"14445",2023-12-13 10:00:00,"Hilltop","classic_bike","member",1
"14446",2023-12-13 10:00:00,"Hoboken Ave at Monmouth St","classic_bike","member",2
"14447",2023-12-13 10:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","member",1
"14448",2023-12-13 10:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","casual",3
"14449",2023-12-13 10:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","member",3
"14450",2023-12-13 10:00:00,"Hoboken Terminal - River St & Hudson Pl","electric_bike","member",1
"14451",2023-12-13 10:00:00,"JC Medical Center","classic_bike","casual",1
"14452",2023-12-13 10:00:00,"JC Medical Center","classic_bike","member",5
"14453",2023-12-13 10:00:00,"Jersey & 3rd","classic_bike","member",1
"14454",2023-12-13 10:00:00,"Journal Square","classic_bike","member",1
"14455",2023-12-13 10:00:00,"Lincoln Park","classic_bike","member",1
"14456",2023-12-13 10:00:00,"Madison St & 1 St","classic_bike","member",1
"14457",2023-12-13 10:00:00,"Madison St & 10 St","classic_bike","member",5
"14458",2023-12-13 10:00:00,"Mama Johnson Field - 4 St & Jackson St","classic_bike","member",1
"14459",2023-12-13 10:00:00,"Manila & 1st","classic_bike","member",1
"14460",2023-12-13 10:00:00,"Marin Light Rail","classic_bike","member",1
"14461",2023-12-13 10:00:00,"Marshall St & 2 St","classic_bike","casual",1
"14462",2023-12-13 10:00:00,"Newark Ave","classic_bike","member",1
"14463",2023-12-13 10:00:00,"Oakland Ave","classic_bike","member",1
"14464",2023-12-13 10:00:00,"Pershing Field","electric_bike","member",1
"14465",2023-12-13 10:00:00,"Riverview Park","classic_bike","casual",2
"14466",2023-12-13 10:00:00,"Riverview Park","classic_bike","member",1
"14467",2023-12-13 10:00:00,"South Waterfront Walkway - Sinatra Dr & 1 St","electric_bike","member",1
"14468",2023-12-13 10:00:00,"Van Vorst Park","classic_bike","member",1
"14469",2023-12-13 10:00:00,"Warren St","classic_bike","member",1
"14470",2023-12-13 10:00:00,"Washington St","classic_bike","member",1
"14471",2023-12-13 11:00:00,"11 St & Washington St","classic_bike","casual",1
"14472",2023-12-13 11:00:00,"11 St & Washington St","classic_bike","member",1
"14473",2023-12-13 11:00:00,"12 St & Sinatra Dr N","classic_bike","member",1
"14474",2023-12-13 11:00:00,"14 St Ferry - 14 St & Shipyard Ln","classic_bike","casual",1
"14475",2023-12-13 11:00:00,"14 St Ferry - 14 St & Shipyard Ln","classic_bike","member",1
"14476",2023-12-13 11:00:00,"4 St & Grand St","classic_bike","member",1
"14477",2023-12-13 11:00:00,"6 St & Grand St","classic_bike","member",2
"14478",2023-12-13 11:00:00,"7 St & Monroe St","classic_bike","casual",1
"14479",2023-12-13 11:00:00,"8 St & Washington St","classic_bike","member",5
"14480",2023-12-13 11:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","member",1
"14481",2023-12-13 11:00:00,"Adams St & 12 St","classic_bike","member",1
"14482",2023-12-13 11:00:00,"Adams St & 2 St","classic_bike","member",2
"14483",2023-12-13 11:00:00,"Astor Place","classic_bike","member",1
"14484",2023-12-13 11:00:00,"Bergen Ave","classic_bike","member",2
"14485",2023-12-13 11:00:00,"Bloomfield St & 15 St","classic_bike","member",1
"14486",2023-12-13 11:00:00,"Brunswick & 6th","classic_bike","member",1
"14487",2023-12-13 11:00:00,"Christ Hospital","classic_bike","member",1
"14488",2023-12-13 11:00:00,"City Hall - Washington St & 1 St","classic_bike","member",2
"14489",2023-12-13 11:00:00,"Clinton St & 7 St","classic_bike","member",1
"14490",2023-12-13 11:00:00,"Columbus Park - Clinton St & 9 St","classic_bike","casual",1
"14491",2023-12-13 11:00:00,"Columbus Park - Clinton St & 9 St","classic_bike","member",3
"14492",2023-12-13 11:00:00,"Communipaw & Berry Lane","classic_bike","member",1
"14493",2023-12-13 11:00:00,"Essex Light Rail","classic_bike","member",1
"14494",2023-12-13 11:00:00,"Exchange Pl","classic_bike","member",2
"14495",2023-12-13 11:00:00,"Fairmount Ave","classic_bike","casual",1
"14496",2023-12-13 11:00:00,"Glenwood Ave","classic_bike","member",2
"14497",2023-12-13 11:00:00,"Grand St","classic_bike","member",1
"14498",2023-12-13 11:00:00,"Hamilton Park","classic_bike","member",1
"14499",2023-12-13 11:00:00,"Heights Elevator","classic_bike","member",1
"14500",2023-12-13 11:00:00,"Hoboken Ave at Monmouth St","classic_bike","member",3
"14501",2023-12-13 11:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","member",2
"14502",2023-12-13 11:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","member",1
"14503",2023-12-13 11:00:00,"JC Medical Center","classic_bike","member",5
"14504",2023-12-13 11:00:00,"Jersey & 3rd","classic_bike","member",1
"14505",2023-12-13 11:00:00,"Jersey & 6th St","classic_bike","member",1
"14506",2023-12-13 11:00:00,"Journal Square","classic_bike","member",1
"14507",2023-12-13 11:00:00,"Lafayette Park","classic_bike","member",1
"14508",2023-12-13 11:00:00,"Liberty Light Rail","classic_bike","member",2
"14509",2023-12-13 11:00:00,"Lincoln Park","classic_bike","casual",1
"14510",2023-12-13 11:00:00,"Madison St & 1 St","classic_bike","member",1
"14511",2023-12-13 11:00:00,"Manila & 1st","classic_bike","member",1
"14512",2023-12-13 11:00:00,"Marin Light Rail","classic_bike","member",5
"14513",2023-12-13 11:00:00,"Marshall St & 2 St","classic_bike","member",1
"14514",2023-12-13 11:00:00,"Montgomery St","classic_bike","member",2
"14515",2023-12-13 11:00:00,"Morris Canal","classic_bike","member",1
"14516",2023-12-13 11:00:00,"Newport PATH","classic_bike","member",1
"14517",2023-12-13 11:00:00,"River St & 1 St","classic_bike","member",1
"14518",2023-12-13 11:00:00,"Southwest Park - Jackson St & Observer Hwy","classic_bike","member",1
"14519",2023-12-13 11:00:00,"Stevens - River Ter & 6 St","classic_bike","member",2
"14520",2023-12-13 11:00:00,"Van Vorst Park","classic_bike","member",2
"14521",2023-12-13 12:00:00,"11 St & Washington St","classic_bike","casual",1
"14522",2023-12-13 12:00:00,"11 St & Washington St","classic_bike","member",2
"14523",2023-12-13 12:00:00,"11 St & Washington St","electric_bike","member",1
"14524",2023-12-13 12:00:00,"12 St & Sinatra Dr N","classic_bike","casual",2
"14525",2023-12-13 12:00:00,"14 St Ferry - 14 St & Shipyard Ln","classic_bike","member",2
"14526",2023-12-13 12:00:00,"2 St & Park Ave","classic_bike","member",1
"14527",2023-12-13 12:00:00,"6 St & Grand St","classic_bike","member",1
"14528",2023-12-13 12:00:00,"7 St & Monroe St","classic_bike","member",1
"14529",2023-12-13 12:00:00,"8 St & Washington St","classic_bike","member",5
"14530",2023-12-13 12:00:00,"9 St HBLR - Jackson St & 8 St","electric_bike","member",1
"14531",2023-12-13 12:00:00,"Adams St & 12 St","classic_bike","member",1
"14532",2023-12-13 12:00:00,"Adams St & 2 St","classic_bike","member",2
"14533",2023-12-13 12:00:00,"Bergen Ave","classic_bike","member",2
"14534",2023-12-13 12:00:00,"Bergen Ave","electric_bike","member",1
"14535",2023-12-13 12:00:00,"Bergen Ave & Sip Ave","classic_bike","member",2
"14536",2023-12-13 12:00:00,"Bloomfield St & 15 St","classic_bike","casual",1
"14537",2023-12-13 12:00:00,"Brunswick St","classic_bike","member",2
"14538",2023-12-13 12:00:00,"Church Sq Park - 5 St & Park Ave","classic_bike","member",1
"14539",2023-12-13 12:00:00,"City Hall","classic_bike","member",2
"14540",2023-12-13 12:00:00,"City Hall - Washington St & 1 St","classic_bike","casual",1
"14541",2023-12-13 12:00:00,"Clinton St & 7 St","classic_bike","member",2
"14542",2023-12-13 12:00:00,"Clinton St & Newark St","classic_bike","member",1
"14543",2023-12-13 12:00:00,"Dey St","classic_bike","member",1
"14544",2023-12-13 12:00:00,"Essex Light Rail","classic_bike","member",1
"14545",2023-12-13 12:00:00,"Exchange Pl","classic_bike","member",1
"14546",2023-12-13 12:00:00,"Hamilton Park","classic_bike","member",2
"14547",2023-12-13 12:00:00,"Harborside","classic_bike","member",1
"14548",2023-12-13 12:00:00,"Hoboken Ave at Monmouth St","classic_bike","casual",1
"14549",2023-12-13 12:00:00,"Hoboken Ave at Monmouth St","classic_bike","member",1
"14550",2023-12-13 12:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","member",1
"14551",2023-12-13 12:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","casual",1
"14552",2023-12-13 12:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","member",4
"14553",2023-12-13 12:00:00,"JC Medical Center","classic_bike","member",1
"14554",2023-12-13 12:00:00,"Jersey & 3rd","classic_bike","member",1
"14555",2023-12-13 12:00:00,"Jersey & 6th St","classic_bike","member",2
"14556",2023-12-13 12:00:00,"Journal Square","classic_bike","member",1
"14557",2023-12-13 12:00:00,"Lafayette Park","classic_bike","member",1
"14558",2023-12-13 12:00:00,"Madison St & 1 St","classic_bike","casual",1
"14559",2023-12-13 12:00:00,"Madison St & 10 St","classic_bike","member",1
"14560",2023-12-13 12:00:00,"Mama Johnson Field - 4 St & Jackson St","classic_bike","casual",1
"14561",2023-12-13 12:00:00,"Manila & 1st","classic_bike","member",1
"14562",2023-12-13 12:00:00,"Marshall St & 2 St","classic_bike","casual",1
"14563",2023-12-13 12:00:00,"McGinley Square","classic_bike","member",1
"14564",2023-12-13 12:00:00,"Newark Ave","classic_bike","member",1
"14565",2023-12-13 12:00:00,"Newport PATH","classic_bike","member",6
"14566",2023-12-13 12:00:00,"Oakland Ave","classic_bike","member",1
"14567",2023-12-13 12:00:00,"Pershing Field","classic_bike","member",2
"14568",2023-12-13 12:00:00,"River St & 1 St","classic_bike","member",2
"14569",2023-12-13 12:00:00,"Southwest Park - Jackson St & Observer Hwy","classic_bike","member",1
"14570",2023-12-13 12:00:00,"Van Vorst Park","classic_bike","member",1
"14571",2023-12-13 12:00:00,"Warren St","classic_bike","member",2
"14572",2023-12-13 12:00:00,"Washington St","classic_bike","member",3
"14573",2023-12-13 13:00:00,"11 St & Washington St","classic_bike","member",1
"14574",2023-12-13 13:00:00,"14 St Ferry - 14 St & Shipyard Ln","classic_bike","member",1
"14575",2023-12-13 13:00:00,"4 St & River St","classic_bike","member",5
"14576",2023-12-13 13:00:00,"6 St & Grand St","classic_bike","member",1
"14577",2023-12-13 13:00:00,"7 St & Monroe St","classic_bike","member",1
"14578",2023-12-13 13:00:00,"8 St & Washington St","classic_bike","member",2
"14579",2023-12-13 13:00:00,"9 St HBLR - Jackson St & 8 St","classic_bike","casual",2
"14580",2023-12-13 13:00:00,"Astor Place","classic_bike","member",2
"14581",2023-12-13 13:00:00,"Bergen Ave","classic_bike","casual",1
"14582",2023-12-13 13:00:00,"Bergen Ave & Sip Ave","classic_bike","member",1
"14583",2023-12-13 13:00:00,"Bloomfield St & 15 St","classic_bike","member",1
"14584",2023-12-13 13:00:00,"Brunswick St","classic_bike","casual",1
"14585",2023-12-13 13:00:00,"Brunswick St","classic_bike","member",1
"14586",2023-12-13 13:00:00,"Christ Hospital","classic_bike","member",1
"14587",2023-12-13 13:00:00,"City Hall","classic_bike","casual",1
"14588",2023-12-13 13:00:00,"City Hall","classic_bike","member",2
"14589",2023-12-13 13:00:00,"City Hall - Washington St & 1 St","classic_bike","casual",2
"14590",2023-12-13 13:00:00,"City Hall - Washington St & 1 St","classic_bike","member",5
"14591",2023-12-13 13:00:00,"Clinton St & Newark St","classic_bike","casual",1
"14592",2023-12-13 13:00:00,"Clinton St & Newark St","classic_bike","member",1
"14593",2023-12-13 13:00:00,"Essex Light Rail","classic_bike","member",1
"14594",2023-12-13 13:00:00,"Exchange Pl","classic_bike","member",3
"14595",2023-12-13 13:00:00,"Grand St","classic_bike","member",3
"14596",2023-12-13 13:00:00,"Harborside","classic_bike","member",3
"14597",2023-12-13 13:00:00,"Hoboken Ave at Monmouth St","classic_bike","member",1
"14598",2023-12-13 13:00:00,"Hoboken Terminal - Hudson St & Hudson Pl","classic_bike","member",3
"14599",2023-12-13 13:00:00,"Hoboken Terminal - River St & Hudson Pl","classic_bike","casual",2
